document_id,asset_id,feeder_id,region_id,document_type,document_title,volume_path,created_date,effective_date,document_summary,sensitivity_classification
DOC-000081,AST-TSV-CON-003934,FDR-TSV-0075,REG-TSV,engineering_drawing,Engineering Drawing — AST-TSV-CON-003934,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/engineering_drawing/DOC-000081.md,2025-11-08T08:05:41,2025-05-18T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0075,restricted
DOC-000082,AST-SEQ-POL-002113,FDR-SEQ-0041,REG-SEQ,work_order_pdf,Work Order Pdf — AST-SEQ-POL-002113,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/work_order_pdf/DOC-000082.md,2024-12-25T08:05:41,2025-05-31T08:05:41,Work order id: WO-EX-DOC-000082 Region: SEQ Metro Storm Belt,internal
DOC-000083,AST--RW-SEC-006783,FDR--RW-0116,REG-RW,work_order_pdf,Work Order Pdf — AST--RW-SEC-006783,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/work_order_pdf/DOC-000083.md,2025-07-02T08:05:41,2025-09-10T08:05:41,Work order id: WO-EX-DOC-000083 Region: Remote Western Queensland,restricted
DOC-000084,AST--RW-POL-006301,FDR--RW-0110,REG-RW,inspection_report,Inspection Report — AST--RW-POL-006301,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/inspection_report/DOC-000084.md,2025-07-01T08:05:41,2025-05-24T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0110,internal
DOC-000085,AST-MKY-CON-002959,FDR-MKY-0058,REG-MKY,risk_assessment,Risk Assessment — AST-MKY-CON-002959,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/risk_assessment/DOC-000085.md,2025-03-13T08:05:41,2026-03-10T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0058,internal
DOC-000086,AST-TSV-POL-003933,FDR-TSV-0075,REG-TSV,photo_pack,Photo Pack — AST-TSV-POL-003933,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/photo_pack/DOC-000086.md,2025-08-22T08:05:41,2025-11-07T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0075,restricted
DOC-000087,AST-MKY-POL-003170,FDR-MKY-0062,REG-MKY,inspection_report,Inspection Report — AST-MKY-POL-003170,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000087.md,2025-08-18T08:05:41,2025-08-26T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0062,internal
DOC-000088,AST-SEQ-POL-001527,FDR-SEQ-0028,REG-SEQ,risk_assessment,Risk Assessment — AST-SEQ-POL-001527,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/risk_assessment/DOC-000088.md,2025-11-19T08:05:41,2026-05-10T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0028,internal
DOC-000089,AST-TSV-POL-004059,FDR-TSV-0077,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-004059,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000089.md,2025-06-17T08:05:41,2026-01-11T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0077,internal
DOC-000090,AST--RW-CON-007590,FDR--RW-0125,REG-RW,photo_pack,Photo Pack — AST--RW-CON-007590,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/photo_pack/DOC-000090.md,2026-05-08T08:05:41,2025-12-02T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0125,internal
DOC-000091,AST-MKY-REC-002969,FDR-MKY-0058,REG-MKY,inspection_report,Inspection Report — AST-MKY-REC-002969,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000091.md,2025-07-04T08:05:41,2025-12-14T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0058,internal
DOC-000092,AST-MKY-SEC-002388,FDR-MKY-0046,REG-MKY,photo_pack,Photo Pack — AST-MKY-SEC-002388,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/photo_pack/DOC-000092.md,2024-08-03T08:05:41,2026-01-15T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0046,restricted
DOC-000093,AST-TSV-POL-003444,FDR-TSV-0066,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-003444,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000093.md,2026-01-27T08:05:41,2026-05-03T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0066,internal
DOC-000094,,FDR-SEQ-0011,REG-SEQ,storm_response_plan,Storm Response Plan — REG-SEQ,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/storm_response_plan/DOC-000094.md,2025-05-19T08:05:41,2026-01-01T08:05:41,Document id: DOC-000094 Effective date: 2026-01-01,restricted
DOC-000095,AST--RW-POL-006280,FDR--RW-0110,REG-RW,photo_pack,Photo Pack — AST--RW-POL-006280,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/photo_pack/DOC-000095.md,2025-08-03T08:05:41,2025-08-13T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0110,internal
DOC-000096,AST-SEQ-POL-002010,FDR-SEQ-0039,REG-SEQ,work_order_pdf,Work Order Pdf — AST-SEQ-POL-002010,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/work_order_pdf/DOC-000096.md,2025-01-22T08:05:41,2026-01-14T08:05:41,Work order id: WO-EX-DOC-000096 Region: SEQ Metro Storm Belt,restricted
DOC-000097,AST--RW-REC-006496,FDR--RW-0112,REG-RW,work_order_pdf,Work Order Pdf — AST--RW-REC-006496,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/work_order_pdf/DOC-000097.md,2025-05-07T08:05:41,2025-11-10T08:05:41,Work order id: WO-EX-DOC-000097 Region: Remote Western Queensland,internal
DOC-000098,AST-TSV-POL-003781,FDR-TSV-0072,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-003781,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000098.md,2025-06-23T08:05:41,2026-01-18T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0072,restricted
DOC-000099,AST-TSV-POL-004400,FDR-TSV-0081,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-004400,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000099.md,2024-12-14T08:05:41,2025-06-20T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0081,internal
DOC-000100,,FDR-MKY-0047,REG-MKY,maintenance_standard,Maintenance Standard — REG-MKY,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/maintenance_standard/DOC-000100.md,2025-08-04T08:05:41,2026-02-01T08:05:41,Effective date: 2026-02-01 Document id: DOC-000100,internal
DOC-000101,AST-TSV-POL-003955,FDR-TSV-0075,REG-TSV,photo_pack,Photo Pack — AST-TSV-POL-003955,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/photo_pack/DOC-000101.md,2025-12-25T08:05:41,2026-03-05T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0075,confidential
DOC-000102,AST-MKY-POL-003180,FDR-MKY-0062,REG-MKY,photo_pack,Photo Pack — AST-MKY-POL-003180,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/photo_pack/DOC-000102.md,2025-11-23T08:05:41,2025-11-27T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0062,restricted
DOC-000103,,FDR-TSV-0082,REG-TSV,vegetation_policy,Vegetation Policy — REG-TSV,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/vegetation_policy/DOC-000103.md,2025-12-01T08:05:41,2025-12-22T08:05:41,Document id: DOC-000103 Effective date: 2025-12-22,internal
DOC-000104,AST--RW-POL-007629,FDR--RW-0125,REG-RW,inspection_report,Inspection Report — AST--RW-POL-007629,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/inspection_report/DOC-000104.md,2025-01-19T08:05:41,2025-11-20T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0125,internal
DOC-000105,,FDR--RW-0119,REG-RW,storm_response_plan,Storm Response Plan — REG-RW,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/storm_response_plan/DOC-000105.md,2024-08-25T08:05:41,2025-09-26T08:05:41,Document id: DOC-000105 Effective date: 2025-09-26,internal
DOC-000106,AST-SEQ-POL-001134,FDR-SEQ-0021,REG-SEQ,work_order_pdf,Work Order Pdf — AST-SEQ-POL-001134,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/work_order_pdf/DOC-000106.md,2025-10-27T08:05:41,2025-05-22T08:05:41,Work order id: WO-EX-DOC-000106 Region: SEQ Metro Storm Belt,restricted
DOC-000107,AST--RW-POL-006301,FDR--RW-0110,REG-RW,engineering_drawing,Engineering Drawing — AST--RW-POL-006301,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/engineering_drawing/DOC-000107.md,2024-08-11T08:05:41,2025-09-20T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0110,internal
DOC-000108,AST-TSV-RIN-004366,FDR-TSV-0081,REG-TSV,photo_pack,Photo Pack — AST-TSV-RIN-004366,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/photo_pack/DOC-000108.md,2024-08-31T08:05:41,2025-05-25T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0081,internal
DOC-000109,,FDR-SEQ-0037,REG-SEQ,storm_response_plan,Storm Response Plan — REG-SEQ,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/storm_response_plan/DOC-000109.md,2025-11-18T08:05:41,2025-08-03T08:05:41,Document id: DOC-000109 Effective date: 2025-08-03,internal
DOC-000110,AST-TSV-POL-003312,FDR-TSV-0065,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-003312,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000110.md,2024-05-31T08:05:41,2025-11-13T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0065,internal
DOC-000111,AST--RW-SEC-006764,FDR--RW-0116,REG-RW,inspection_report,Inspection Report — AST--RW-SEC-006764,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/inspection_report/DOC-000111.md,2026-04-18T08:05:41,2025-07-25T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0116,restricted
DOC-000112,AST-MKY-TRA-003168,FDR-MKY-0062,REG-MKY,inspection_report,Inspection Report — AST-MKY-TRA-003168,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000112.md,2024-07-28T08:05:41,2025-08-12T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0062,restricted
DOC-000113,AST-TSV-TRA-004845,FDR-TSV-0088,REG-TSV,inspection_report,Inspection Report — AST-TSV-TRA-004845,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000113.md,2025-01-14T08:05:41,2025-12-26T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0088,internal
DOC-000114,AST-TSV-POL-004273,FDR-TSV-0080,REG-TSV,work_order_pdf,Work Order Pdf — AST-TSV-POL-004273,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/work_order_pdf/DOC-000114.md,2024-10-21T08:05:41,2026-04-03T08:05:41,Work order id: WO-EX-DOC-000114 Region: Townsville / Cairns Coastal Corridor,internal
DOC-000115,AST-MKY-POL-003163,FDR-MKY-0062,REG-MKY,inspection_report,Inspection Report — AST-MKY-POL-003163,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000115.md,2024-11-11T08:05:41,2025-06-03T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0062,internal
DOC-000116,AST--RW-POL-007514,FDR--RW-0124,REG-RW,photo_pack,Photo Pack — AST--RW-POL-007514,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/photo_pack/DOC-000116.md,2025-05-06T08:05:41,2025-10-16T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0124,internal
DOC-000117,AST-CQI-POL-005997,FDR-CQI-0106,REG-CQI,inspection_report,Inspection Report — AST-CQI-POL-005997,/Volumes/anzgt_may/energyq/asset_docs/REG-CQI/inspection_report/DOC-000117.md,2026-01-24T08:05:41,2025-12-31T08:05:41,Region: Central Queensland Industrial Belt Feeder: FDR-CQI-0106,internal
DOC-000118,AST-SEQ-TRA-001534,FDR-SEQ-0028,REG-SEQ,inspection_report,Inspection Report — AST-SEQ-TRA-001534,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/inspection_report/DOC-000118.md,2025-07-12T08:05:41,2025-10-07T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0028,internal
DOC-000119,,FDR-MKY-0060,REG-MKY,risk_assessment,Risk Assessment — REG-MKY,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/risk_assessment/DOC-000119.md,2025-11-04T08:05:41,2026-05-11T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0060,confidential
DOC-000120,AST-TSV-POL-003396,FDR-TSV-0066,REG-TSV,risk_assessment,Risk Assessment — AST-TSV-POL-003396,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/risk_assessment/DOC-000120.md,2025-10-11T08:05:41,2025-10-17T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0066,restricted
DOC-000121,AST-TSV-POL-003402,FDR-TSV-0066,REG-TSV,risk_assessment,Risk Assessment — AST-TSV-POL-003402,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/risk_assessment/DOC-000121.md,2024-12-19T08:05:41,2026-04-10T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0066,restricted
DOC-000122,AST-SEQ-POL-000271,FDR-SEQ-0006,REG-SEQ,work_order_pdf,Work Order Pdf — AST-SEQ-POL-000271,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/work_order_pdf/DOC-000122.md,2026-01-14T08:05:41,2026-03-29T08:05:41,Work order id: WO-EX-DOC-000122 Region: SEQ Metro Storm Belt,internal
DOC-000123,AST-TSV-CON-003732,FDR-TSV-0071,REG-TSV,work_order_pdf,Work Order Pdf — AST-TSV-CON-003732,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/work_order_pdf/DOC-000123.md,2024-12-22T08:05:41,2026-02-23T08:05:41,Work order id: WO-EX-DOC-000123 Region: Townsville / Cairns Coastal Corridor,internal
DOC-000124,AST-MKY-POL-002263,FDR-MKY-0044,REG-MKY,photo_pack,Photo Pack — AST-MKY-POL-002263,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/photo_pack/DOC-000124.md,2025-09-18T08:05:41,2025-11-09T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0044,internal
DOC-000125,AST-TSV-POL-003391,FDR-TSV-0066,REG-TSV,work_order_pdf,Work Order Pdf — AST-TSV-POL-003391,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/work_order_pdf/DOC-000125.md,2025-07-18T08:05:41,2026-01-22T08:05:41,Work order id: WO-EX-DOC-000125 Region: Townsville / Cairns Coastal Corridor,internal
DOC-000126,AST-TSV-POL-004527,FDR-TSV-0084,REG-TSV,work_order_pdf,Work Order Pdf — AST-TSV-POL-004527,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/work_order_pdf/DOC-000126.md,2025-08-16T08:05:41,2025-10-28T08:05:41,Work order id: WO-EX-DOC-000126 Region: Townsville / Cairns Coastal Corridor,internal
DOC-000127,AST-CQI-POL-005813,FDR-CQI-0103,REG-CQI,work_order_pdf,Work Order Pdf — AST-CQI-POL-005813,/Volumes/anzgt_may/energyq/asset_docs/REG-CQI/work_order_pdf/DOC-000127.md,2025-01-01T08:05:41,2025-07-22T08:05:41,Work order id: WO-EX-DOC-000127 Region: Central Queensland Industrial Belt,restricted
DOC-000128,AST-TSV-POL-004335,FDR-TSV-0081,REG-TSV,work_order_pdf,Work Order Pdf — AST-TSV-POL-004335,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/work_order_pdf/DOC-000128.md,2025-02-04T08:05:41,2025-06-06T08:05:41,Work order id: WO-EX-DOC-000128 Region: Townsville / Cairns Coastal Corridor,internal
DOC-000129,AST-CQI-POL-005004,FDR-CQI-0091,REG-CQI,engineering_drawing,Engineering Drawing — AST-CQI-POL-005004,/Volumes/anzgt_may/energyq/asset_docs/REG-CQI/engineering_drawing/DOC-000129.md,2024-07-07T08:05:41,2026-03-09T08:05:41,Region: Central Queensland Industrial Belt Feeder: FDR-CQI-0091,internal
DOC-000130,AST-TSV-POL-003818,FDR-TSV-0072,REG-TSV,work_order_pdf,Work Order Pdf — AST-TSV-POL-003818,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/work_order_pdf/DOC-000130.md,2024-09-18T08:05:41,2025-09-06T08:05:41,Work order id: WO-EX-DOC-000130 Region: Townsville / Cairns Coastal Corridor,confidential
DOC-000131,AST-MKY-SWI-003000,FDR-MKY-0058,REG-MKY,engineering_drawing,Engineering Drawing — AST-MKY-SWI-003000,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/engineering_drawing/DOC-000131.md,2026-01-22T08:05:41,2026-02-07T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0058,internal
DOC-000132,AST-SEQ-CON-000899,FDR-SEQ-0017,REG-SEQ,photo_pack,Photo Pack — AST-SEQ-CON-000899,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/photo_pack/DOC-000132.md,2026-03-07T08:05:41,2025-07-12T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0017,internal
DOC-000133,AST-SEQ-CON-000886,FDR-SEQ-0016,REG-SEQ,engineering_drawing,Engineering Drawing — AST-SEQ-CON-000886,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/engineering_drawing/DOC-000133.md,2025-10-03T08:05:41,2025-12-23T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0016,restricted
DOC-000134,,FDR--RW-0109,REG-RW,vegetation_policy,Vegetation Policy — REG-RW,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/vegetation_policy/DOC-000134.md,2025-02-19T08:05:41,2025-09-12T08:05:41,Document id: DOC-000134 Effective date: 2025-09-12,restricted
DOC-000135,AST-TSV-SWI-004350,FDR-TSV-0081,REG-TSV,photo_pack,Photo Pack — AST-TSV-SWI-004350,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/photo_pack/DOC-000135.md,2024-08-09T08:05:41,2026-01-03T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0081,internal
DOC-000136,AST-TSV-POL-003378,FDR-TSV-0066,REG-TSV,photo_pack,Photo Pack — AST-TSV-POL-003378,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/photo_pack/DOC-000136.md,2025-03-30T08:05:41,2026-03-12T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0066,restricted
DOC-000137,,FDR-TSV-0080,REG-TSV,vegetation_policy,Vegetation Policy — REG-TSV,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/vegetation_policy/DOC-000137.md,2025-05-13T08:05:41,2025-09-26T08:05:41,Document id: DOC-000137 Effective date: 2025-09-26,internal
DOC-000138,AST-MKY-POL-002708,FDR-MKY-0054,REG-MKY,inspection_report,Inspection Report — AST-MKY-POL-002708,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000138.md,2026-02-21T08:05:41,2026-01-20T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0054,internal
DOC-000139,AST-MKY-CON-002959,FDR-MKY-0058,REG-MKY,inspection_report,Inspection Report — AST-MKY-CON-002959,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000139.md,2025-03-12T08:05:41,2025-10-13T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0058,internal
DOC-000140,AST-MKY-POL-002641,FDR-MKY-0051,REG-MKY,engineering_drawing,Engineering Drawing — AST-MKY-POL-002641,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/engineering_drawing/DOC-000140.md,2025-10-18T08:05:41,2025-06-29T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0051,restricted
DOC-000141,AST-TSV-TRA-004153,FDR-TSV-0078,REG-TSV,work_order_pdf,Work Order Pdf — AST-TSV-TRA-004153,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/work_order_pdf/DOC-000141.md,2026-04-18T08:05:41,2026-05-15T08:05:41,Work order id: WO-EX-DOC-000141 Region: Townsville / Cairns Coastal Corridor,internal
DOC-000142,AST-TSV-POL-003360,FDR-TSV-0066,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-003360,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000142.md,2025-03-31T08:05:41,2025-09-25T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0066,internal
DOC-000143,AST-SEQ-POL-000139,FDR-SEQ-0003,REG-SEQ,work_order_pdf,Work Order Pdf — AST-SEQ-POL-000139,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/work_order_pdf/DOC-000143.md,2025-01-01T08:05:41,2025-06-02T08:05:41,Work order id: WO-EX-DOC-000143 Region: SEQ Metro Storm Belt,restricted
DOC-000144,AST-MKY-POL-002497,FDR-MKY-0047,REG-MKY,inspection_report,Inspection Report — AST-MKY-POL-002497,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000144.md,2025-05-09T08:05:41,2026-02-04T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0047,internal
DOC-000145,AST-TSV-POL-003418,FDR-TSV-0066,REG-TSV,risk_assessment,Risk Assessment — AST-TSV-POL-003418,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/risk_assessment/DOC-000145.md,2024-06-24T08:05:41,2025-07-11T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0066,restricted
DOC-000146,AST-MKY-TRA-002988,FDR-MKY-0058,REG-MKY,work_order_pdf,Work Order Pdf — AST-MKY-TRA-002988,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/work_order_pdf/DOC-000146.md,2025-11-14T08:05:41,2025-11-25T08:05:41,Work order id: WO-EX-DOC-000146 Region: Mackay / Whitsunday Corridor,internal
DOC-000147,AST-TSV-POL-003536,FDR-TSV-0068,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-003536,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000147.md,2025-09-14T08:05:41,2025-07-25T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0068,internal
DOC-000148,AST-MKY-POL-003173,FDR-MKY-0062,REG-MKY,inspection_report,Inspection Report — AST-MKY-POL-003173,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000148.md,2025-03-25T08:05:41,2026-02-13T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0062,internal
DOC-000149,AST-MKY-CON-003006,FDR-MKY-0058,REG-MKY,inspection_report,Inspection Report — AST-MKY-CON-003006,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000149.md,2024-06-17T08:05:41,2025-07-06T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0058,internal
DOC-000150,AST-TSV-POL-004418,FDR-TSV-0081,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-004418,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000150.md,2025-07-04T08:05:41,2025-07-14T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0081,internal
DOC-000151,AST-SEQ-POL-001993,FDR-SEQ-0039,REG-SEQ,inspection_report,Inspection Report — AST-SEQ-POL-001993,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/inspection_report/DOC-000151.md,2025-11-11T08:05:41,2025-06-14T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0039,internal
DOC-000152,,FDR-SEQ-0039,REG-SEQ,maintenance_standard,Maintenance Standard — REG-SEQ,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/maintenance_standard/DOC-000152.md,2025-11-16T08:05:41,2026-02-01T08:05:41,Effective date: 2026-02-01 Document id: DOC-000152,restricted
DOC-000153,AST-MKY-REC-002867,FDR-MKY-0057,REG-MKY,photo_pack,Photo Pack — AST-MKY-REC-002867,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/photo_pack/DOC-000153.md,2025-09-23T08:05:41,2025-08-29T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0057,internal
DOC-000154,AST-TSV-SEC-003931,FDR-TSV-0075,REG-TSV,inspection_report,Inspection Report — AST-TSV-SEC-003931,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000154.md,2026-02-26T08:05:41,2025-12-28T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0075,restricted
DOC-000155,,FDR-TSV-0075,REG-TSV,storm_response_plan,Storm Response Plan — REG-TSV,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/storm_response_plan/DOC-000155.md,2025-06-11T08:05:41,2025-06-29T08:05:41,Document id: DOC-000155 Effective date: 2025-06-29,internal
